         10.5x4.5                 (105x45.dat)                                                                                                                                      
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/22/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS:                                                                                                                                                               
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Mach (at prop tip)                                                                                                                                                         
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.0740      0.0388       0.000       0.025       0.029       0.297       0.003       0.127      43.765        0.04      10394.    0.4140  
        0.19      0.0195      0.0363      0.0726      0.0389       0.000       0.025       0.028       0.298       0.003       0.125      42.844        0.04      10400.    0.4015  
        0.39      0.0389      0.0711      0.0711      0.0389       0.000       0.025       0.028       0.298       0.003       0.123      41.902        0.04      10405.    0.3886  
        0.58      0.0584      0.1042      0.0695      0.0390       0.000       0.025       0.027       0.298       0.003       0.120      40.942        0.04      10411.    0.3755  
        0.77      0.0778      0.1356      0.0679      0.0390       0.000       0.025       0.026       0.298       0.003       0.117      39.964        0.04      10418.    0.3621  
        0.97      0.0973      0.1652      0.0661      0.0389       0.000       0.025       0.026       0.298       0.003       0.114      38.966        0.04      10424.    0.3485  
        1.16      0.1167      0.1931      0.0643      0.0389       0.000       0.025       0.025       0.298       0.003       0.111      37.949        0.04      10431.    0.3346  
        1.35      0.1362      0.2191      0.0623      0.0387       0.000       0.025       0.024       0.297       0.003       0.107      36.911        0.04      10439.    0.3205  
        1.55      0.1556      0.2432      0.0603      0.0386       0.000       0.025       0.023       0.296       0.003       0.104      35.851        0.04      10447.    0.3062  
        1.74      0.1751      0.2654      0.0582      0.0384       0.000       0.025       0.023       0.294       0.003       0.100      34.768        0.04      10456.    0.2917  
        1.93      0.1946      0.2855      0.0559      0.0381       0.000       0.025       0.022       0.292       0.003       0.096      33.661        0.04      10465.    0.2769  
        2.13      0.2140      0.3034      0.0536      0.0378       0.000       0.024       0.021       0.290       0.003       0.092      32.527        0.04      10474.    0.2620  
        2.32      0.2335      0.3192      0.0512      0.0375       0.000       0.024       0.020       0.287       0.003       0.088      31.364        0.04      10484.    0.2469  
        2.51      0.2529      0.3326      0.0487      0.0371       0.000       0.024       0.019       0.284       0.003       0.084      30.169        0.04      10494.    0.2317  
        2.71      0.2724      0.3436      0.0462      0.0366       0.000       0.024       0.018       0.280       0.003       0.080      28.939        0.04      10505.    0.2163  
        2.90      0.2918      0.3520      0.0435      0.0361       0.000       0.023       0.017       0.276       0.003       0.075      27.670        0.04      10517.    0.2008  
        3.10      0.3113      0.3577      0.0408      0.0355       0.000       0.023       0.016       0.272       0.003       0.070      26.358        0.04      10529.    0.1852  
        3.29      0.3307      0.3604      0.0380      0.0349       0.000       0.023       0.015       0.267       0.003       0.066      24.996        0.04      10541.    0.1696  
        3.48      0.3502      0.3599      0.0352      0.0342       0.000       0.022       0.014       0.262       0.003       0.061      23.579        0.04      10554.    0.1538  
        3.68      0.3697      0.3561      0.0323      0.0335       0.000       0.022       0.013       0.257       0.002       0.056      22.099        0.04      10568.    0.1381  
        3.87      0.3891      0.3485      0.0293      0.0327       0.000       0.021       0.011       0.251       0.002       0.050      20.547        0.04      10582.    0.1223  
        4.06      0.4086      0.3368      0.0263      0.0319       0.000       0.021       0.010       0.244       0.002       0.045      18.911        0.04      10596.    0.1066  
        4.26      0.4280      0.3205      0.0232      0.0309       0.000       0.020       0.009       0.237       0.002       0.040      17.180        0.04      10612.    0.0910  
        4.45      0.4475      0.2992      0.0200      0.0300       0.000       0.019       0.008       0.230       0.002       0.035      15.338        0.04      10627.    0.0755  
        4.64      0.4669      0.2720      0.0169      0.0289       0.000       0.019       0.007       0.222       0.002       0.029      13.365        0.04      10644.    0.0604  
        4.84      0.4864      0.2383      0.0136      0.0279       0.000       0.018       0.005       0.213       0.002       0.024      11.241        0.04      10661.    0.0457  
        5.03      0.5058      0.1970      0.0104      0.0267       0.000       0.017       0.004       0.204       0.002       0.018       8.936        0.04      10678.    0.0317  
